TransactionID,CustomerID,ProductID,FechaCompra,Cantidad,MontoTotal,MedioPago
TXN-02110,CLI-0064,PRD-024,2024-05-16,2.0,59.98,Tarjeta Crédito
TXN-02376,CLI-0059,PRD-010,2024-05-16,3.0,104.97,Transferencia
TXN-00919,CLI-0175,PRD-004,2024-05-16,2.0,179.98,Tarjeta Débito
TXN-02611,CLI-0114,PRD-014,2024-05-16,2.0,69.98,PayPal
TXN-02574,CLI-0056,PRD-003,2024-05-16,2.0,59.98,Tarjeta Crédito
TXN-00179,CLI-0070,PRD-010,2024-05-16,2.0,69.98,Tarjeta Débito
TXN-02152,CLI-0143,PRD-004,2024-05-16,1.0,89.99,PayPal
TXN-00117,CLI-0050,PRD-010,2024-05-17,1.0,34.99,Tarjeta Débito
TXN-01857,CLI-0170,PRD-025,2024-05-17,5.0,49.95,Transferencia
TXN-01115,CLI-0097,PRD-003,2024-05-17,1.0,29.99,Transferencia
TXN-01684,CLI-0124,PRD-006,2024-05-17,2.0,499.98,Tarjeta Crédito
TXN-00963,CLI-0129,PRD-012,2024-05-17,1.0,19.99,Tarjeta Crédito
TXN-00085,CLI-0097,PRD-001,2024-05-17,2.0,2599.98,Tarjeta Débito
TXN-01186,CLI-0049,PRD-021,2024-05-17,2.0,49.98,Transferencia
TXN-01034,CLI-0097,PRD-001,2024-05-17,1.0,1299.99,Tarjeta Crédito
TXN-02949,CLI-0034,PRD-021,2024-05-17,1.0,24.99,Tarjeta Crédito
TXN-01148,CLI-0014,PRD-003,2024-05-17,5.0,149.95,PayPal
TXN-01908,CLI-0187,PRD-013,2024-05-17,1.0,44.99,Tarjeta Crédito
TXN-02883,CLI-0016,PRD-011,2024-05-17,1.0,12.99,Tarjeta Débito
TXN-00189,CLI-0030,PRD-006,2024-05-17,5.0,1249.95,Tarjeta Débito
TXN-02889,CLI-0174,PRD-008,2024-05-17,4.0,159.96,Efectivo
TXN-00913,CLI-0072,PRD-014,2024-05-18,1.0,34.99,Tarjeta Débito
TXN-00407,CLI-0168,PRD-005,2024-05-18,3.0,1349.97,Transferencia
TXN-00590,CLI-0037,PRD-018,2024-05-18,1.0,14.99,PayPal
TXN-00898,CLI-0029,PRD-018,2024-05-18,4.0,59.96,Tarjeta Débito
TXN-01239,CLI-0140,PRD-003,2024-05-18,2.0,59.98,Tarjeta Crédito
TXN-00323,CLI-0023,PRD-011,2024-05-19,1.0,12.99,Tarjeta Débito
TXN-01776,CLI-0092,PRD-008,2024-05-19,3.0,119.97,PayPal
TXN-01509,CLI-0026,PRD-011,2024-05-19,2.0,25.98,Efectivo
TXN-01790,CLI-0198,PRD-018,2024-05-19,5.0,74.95,Efectivo
TXN-02272,CLI-0080,PRD-011,2024-05-19,1.0,12.99,Tarjeta Crédito
TXN-00538,CLI-0031,PRD-007,2024-05-19,5.0,299.95,Tarjeta Débito
TXN-00613,CLI-0153,PRD-003,2024-05-19,2.0,59.98,PayPal
TXN-02943,CLI-0182,PRD-007,2024-05-20,1.0,59.99,Transferencia
TXN-00684,CLI-0166,PRD-007,2024-05-20,4.0,239.96,Tarjeta Crédito
TXN-01617,CLI-0053,PRD-003,2024-05-20,5.0,149.95,Transferencia
TXN-00823,CLI-0165,PRD-019,2024-05-20,1.0,109.99,Transferencia
TXN-02658,CLI-0022,PRD-007,2024-05-20,2.0,119.98,Tarjeta Crédito
TXN-01470,CLI-0089,PRD-022,2024-05-20,1.0,89.99,Tarjeta Crédito
TXN-00896,CLI-0114,PRD-008,2024-05-20,5.0,199.95,Tarjeta Débito
TXN-02651,CLI-0133,PRD-004,2024-05-20,1.0,89.99,Efectivo
TXN-02811,CLI-0137,PRD-001,2024-05-21,3.0,3899.97,Transferencia
TXN-01518,CLI-0141,PRD-023,2024-05-21,,699.98,PayPal
TXN-01211,CLI-0200,PRD-016,2024-05-21,2.0,599.98,Transferencia
TXN-02684,CLI-0155,PRD-008,2024-05-21,1.0,39.99,PayPal
TXN-01342,CLI-0103,PRD-015,2024-05-21,1.0,399.99,Tarjeta Crédito
TXN-02434,CLI-0103,PRD-003,2024-05-21,4.0,119.96,Tarjeta Crédito
TXN-00059,CLI-0013,PRD-009,2024-05-22,2.0,149.98,PayPal
TXN-01474,CLI-0094,PRD-007,2024-05-22,3.0,179.97,Efectivo
TXN-02940,CLI-0161,PRD-003,2024-05-22,3.0,89.97,Tarjeta Crédito
TXN-00087,CLI-0014,PRD-002,2024-05-22,3.0,2099.97,PayPal
TXN-01686,CLI-0076,PRD-019,2024-05-22,5.0,549.95,Transferencia
TXN-00997,CLI-0010,PRD-012,2024-05-22,2.0,39.98,Transferencia
TXN-01891,CLI-0146,PRD-020,2024-05-22,2.0,31.98,Transferencia
TXN-02974,CLI-0041,PRD-018,2024-05-22,2.0,29.98,Transferencia
TXN-01275,CLI-0192,PRD-003,2024-05-22,1.0,29.99,Tarjeta Crédito
TXN-01568,CLI-0182,PRD-007,2024-05-22,5.0,299.95,Tarjeta Crédito
TXN-01821,CLI-0191,PRD-024,2024-05-23,1.0,29.99,Efectivo
TXN-01063,CLI-0014,PRD-008,2024-05-23,1.0,39.99,Tarjeta Crédito
TXN-02860,CLI-0140,PRD-004,2024-05-23,3.0,269.97,Tarjeta Crédito
TXN-00779,CLI-0082,PRD-001,2024-05-23,2.0,2599.98,Tarjeta Débito
TXN-00979,CLI-0121,PRD-001,2024-05-23,1.0,1299.99,Tarjeta Débito
TXN-01725,CLI-0042,PRD-021,2024-05-23,5.0,124.95,Tarjeta Crédito
TXN-00911,CLI-0155,PRD-003,2024-05-23,2.0,59.98,Efectivo
TXN-01269,CLI-0078,PRD-013,2024-05-23,5.0,224.95,Transferencia
TXN-00777,CLI-0093,PRD-009,2024-05-23,2.0,149.98,Transferencia
TXN-02036,CLI-0103,PRD-011,2024-05-23,5.0,64.95,PayPal
TXN-01913,CLI-0082,PRD-010,2024-05-23,3.0,104.97,Tarjeta Débito
TXN-00361,CLI-0118,PRD-020,2024-05-23,2.0,31.98,Transferencia
TXN-01199,CLI-0144,PRD-018,2024-05-23,4.0,59.96,Transferencia
TXN-02128,CLI-0169,PRD-008,2024-05-24,4.0,159.96,Tarjeta Crédito
TXN-02387,CLI-0127,PRD-001,2024-05-24,2.0,2599.98,Tarjeta Crédito
TXN-01171,CLI-0177,PRD-003,2024-05-24,5.0,149.95,Efectivo
TXN-02100,CLI-0052,PRD-001,2024-05-24,4.0,5199.96,Tarjeta Crédito
TXN-00634,CLI-0144,PRD-012,2024-05-24,3.0,59.97,Tarjeta Crédito
TXN-02664,CLI-0097,PRD-011,2024-05-24,1.0,12.99,Tarjeta Crédito
TXN-02237,CLI-0149,PRD-006,2024-05-24,4.0,999.96,Efectivo
TXN-00682,CLI-0131,PRD-011,2024-05-24,3.0,38.97,PayPal
TXN-00880,CLI-0182,PRD-009,2024-05-24,5.0,374.95,Tarjeta Débito
TXN-02089,CLI-0070,PRD-001,2024-05-24,5.0,6499.95,Transferencia
TXN-00377,CLI-0026,PRD-010,2024-05-24,1.0,34.99,Tarjeta Crédito
TXN-01866,CLI-0079,PRD-013,2024-05-24,1.0,44.99,Tarjeta Crédito
TXN-01189,CLI-0099,PRD-007,2024-05-24,1.0,59.99,Tarjeta Débito
TXN-01104,CLI-0101,PRD-006,2024-05-24,1.0,249.99,Tarjeta Crédito
TXN-00597,CLI-0060,PRD-011,2024-05-24,1.0,12.99,Transferencia
TXN-02747,CLI-0130,PRD-025,2024-05-24,3.0,29.97,Tarjeta Crédito
TXN-00787,CLI-0091,PRD-018,2024-05-24,3.0,44.97,Tarjeta Débito
TXN-02327,CLI-0066,PRD-001,2024-05-24,2.0,2599.98,Tarjeta Crédito
TXN-01877,CLI-0148,PRD-001,2024-05-24,3.0,3899.97,Tarjeta Crédito
TXN-01467,CLI-0175,PRD-005,2024-05-24,2.0,899.98,Tarjeta Débito
TXN-00799,CLI-0035,PRD-009,2024-05-25,1.0,74.99,PayPal
TXN-02123,CLI-0098,PRD-007,2024-05-25,1.0,59.99,Tarjeta Crédito
TXN-01550,CLI-0144,PRD-001,2024-05-25,1.0,1299.99,Tarjeta Débito
TXN-01817,CLI-0066,PRD-008,2024-05-26,1.0,39.99,Transferencia
TXN-02246,CLI-0174,PRD-014,2024-05-26,3.0,104.97,Tarjeta Crédito
TXN-01048,CLI-0097,PRD-002,2024-05-26,1.0,699.99,Tarjeta Crédito
TXN-01582,CLI-0042,PRD-010,2024-05-26,1.0,34.99,Transferencia
TXN-00054,CLI-0165,PRD-013,2024-05-26,5.0,224.95,Transferencia
TXN-00380,CLI-0045,PRD-011,2024-05-26,3.0,38.97,Transferencia
TXN-00164,CLI-0066,PRD-020,2024-05-26,1.0,15.99,Tarjeta Crédito
TXN-02823,CLI-0165,PRD-009,2024-05-26,2.0,149.98,Transferencia
TXN-00431,CLI-0064,PRD-003,2024-05-26,4.0,119.96,Tarjeta Crédito
TXN-00793,CLI-0094,PRD-015,2024-05-27,1.0,399.99,Tarjeta Débito
TXN-01215,CLI-0144,PRD-024,2024-05-27,5.0,149.95,Tarjeta Crédito
TXN-00330,CLI-0190,PRD-014,2024-05-27,1.0,34.99,Tarjeta Crédito
TXN-01155,CLI-0120,PRD-004,2024-05-27,2.0,179.98,PayPal
TXN-01241,CLI-0161,PRD-018,2024-05-27,1.0,14.99,Tarjeta Débito
TXN-01994,CLI-0021,PRD-006,2024-05-28,1.0,249.99,Tarjeta Débito
TXN-01375,CLI-0112,PRD-019,2024-05-28,1.0,109.99,Tarjeta Débito
TXN-02607,CLI-0044,PRD-013,2024-05-28,1.0,44.99,Transferencia
TXN-02997,CLI-0182,PRD-018,2024-05-28,5.0,74.95,Tarjeta Débito
TXN-02328,CLI-0058,PRD-019,2024-05-28,1.0,109.99,Tarjeta Crédito
TXN-00337,CLI-0188,PRD-022,2024-05-28,1.0,89.99,PayPal
TXN-01805,CLI-0180,PRD-006,2024-05-29,1.0,249.99,Tarjeta Crédito
TXN-01472,CLI-0042,PRD-014,2024-05-29,4.0,139.96,Tarjeta Crédito
TXN-00275,CLI-0077,PRD-014,2024-05-29,1.0,34.99,Tarjeta Crédito
TXN-01469,CLI-0040,PRD-003,2024-05-29,2.0,59.98,Efectivo
TXN-01379,CLI-0014,PRD-003,2024-05-29,2.0,59.98,Transferencia
TXN-01562,CLI-0101,PRD-006,2024-05-30,4.0,999.96,Tarjeta Crédito
TXN-01896,CLI-0018,PRD-004,2024-05-30,2.0,179.98,Transferencia
TXN-02757,CLI-0174,PRD-011,2024-05-30,1.0,12.99,Transferencia
TXN-01374,CLI-0010,PRD-013,2024-05-30,5.0,224.95,Tarjeta Débito
TXN-02969,CLI-0021,PRD-019,2024-05-30,2.0,219.98,Tarjeta Débito
TXN-02971,CLI-0171,PRD-009,2024-05-30,2.0,149.98,Transferencia
TXN-01707,CLI-0045,PRD-009,2024-05-30,5.0,374.95,Tarjeta Débito
TXN-00715,CLI-0001,PRD-002,2024-05-30,1.0,699.99,Transferencia
TXN-01505,CLI-0077,PRD-018,2024-05-31,3.0,44.97,Tarjeta Crédito
TXN-02251,CLI-0117,PRD-018,2024-05-31,1.0,14.99,Transferencia
TXN-02196,CLI-0195,PRD-022,2024-05-31,1.0,89.99,Tarjeta Crédito
TXN-02335,CLI-0103,PRD-004,2024-05-31,2.0,179.98,Tarjeta Débito
TXN-01835,CLI-0017,PRD-003,2024-05-31,3.0,89.97,Tarjeta Débito
TXN-01627,CLI-0173,PRD-014,2024-05-31,1.0,34.99,Tarjeta Crédito
TXN-00454,CLI-0135,PRD-001,2024-05-31,3.0,3899.97,Tarjeta Débito
TXN-00544,CLI-0125,PRD-009,2024-05-31,2.0,149.98,Transferencia
TXN-02586,CLI-0026,PRD-012,2024-05-31,2.0,39.98,Tarjeta Débito
TXN-01945,CLI-0140,PRD-018,2024-06-01,2.0,29.98,Transferencia
TXN-02492,CLI-0143,PRD-011,2024-06-01,1.0,12.99,PayPal
TXN-01198,CLI-0100,PRD-023,2024-06-01,1.0,349.99,Efectivo
TXN-02088,CLI-0091,PRD-006,2024-06-02,3.0,749.97,Tarjeta Crédito
TXN-01312,CLI-0154,PRD-009,2024-06-02,1.0,74.99,PayPal
TXN-02907,CLI-0007,PRD-003,2024-06-02,2.0,59.98,Transferencia
TXN-01811,CLI-0112,PRD-014,2024-06-02,3.0,104.97,Tarjeta Crédito
TXN-01554,CLI-0080,PRD-018,2024-06-02,1.0,14.99,Tarjeta Crédito
TXN-01656,CLI-0068,PRD-023,2024-06-03,4.0,1399.96,Tarjeta Débito
TXN-01947,CLI-0146,PRD-008,2024-06-03,1.0,39.99,Tarjeta Débito
TXN-00017,CLI-0011,PRD-001,2024-06-03,2.0,2599.98,PayPal
TXN-02514,CLI-0186,PRD-007,2024-06-03,3.0,179.97,Transferencia
TXN-00039,CLI-0120,PRD-010,2024-06-03,2.0,69.98,Tarjeta Crédito
TXN-00433,CLI-0171,PRD-004,2024-06-03,5.0,449.95,Tarjeta Crédito
TXN-02976,CLI-0027,PRD-010,2024-06-03,4.0,139.96,Tarjeta Crédito
TXN-01538,CLI-0065,PRD-010,2024-06-04,2.0,69.98,Transferencia
TXN-01520,CLI-0074,PRD-013,2024-06-04,1.0,44.99,Tarjeta Crédito
TXN-01600,CLI-0083,PRD-003,2024-06-04,4.0,119.96,Tarjeta Débito
TXN-01733,CLI-0128,PRD-010,2024-06-04,1.0,34.99,Tarjeta Crédito
TXN-02589,CLI-0152,PRD-010,2024-06-04,1.0,34.99,Tarjeta Débito
TXN-00936,CLI-0031,PRD-025,2024-06-04,1.0,9.99,Transferencia
TXN-00148,CLI-0099,PRD-003,2024-06-04,1.0,29.99,Tarjeta Débito
TXN-02111,CLI-0138,PRD-021,2024-06-04,3.0,74.97,Transferencia
TXN-01118,CLI-0130,PRD-001,2024-06-04,2.0,2599.98,Transferencia
TXN-02646,CLI-0135,PRD-016,2024-06-04,1.0,299.99,Transferencia
TXN-01870,CLI-0156,PRD-002,2024-06-04,1.0,699.99,Tarjeta Crédito
TXN-02271,CLI-0029,PRD-013,2024-06-04,2.0,89.98,Tarjeta Débito
TXN-02256,CLI-0115,PRD-020,2024-06-04,2.0,31.98,Tarjeta Crédito
TXN-01814,CLI-0117,PRD-011,2024-06-04,2.0,25.98,Tarjeta Crédito
TXN-00048,CLI-0102,PRD-025,2024-06-05,2.0,19.98,Efectivo
TXN-02114,CLI-0123,PRD-007,2024-06-05,1.0,59.99,PayPal
TXN-02901,CLI-0069,PRD-004,2024-06-05,1.0,89.99,Tarjeta Débito
TXN-00596,CLI-0056,PRD-007,2024-06-05,5.0,299.95,Transferencia
TXN-00382,CLI-0193,PRD-007,2024-06-05,1.0,59.99,Tarjeta Crédito
TXN-00539,CLI-0010,PRD-013,2024-06-05,4.0,179.96,Transferencia
TXN-02637,CLI-0157,PRD-003,2024-06-05,3.0,89.97,Tarjeta Débito
TXN-02694,CLI-0006,PRD-006,2024-06-05,1.0,249.99,Transferencia
TXN-00750,CLI-0082,PRD-008,2024-06-05,5.0,199.95,Tarjeta Crédito
TXN-00855,CLI-0028,PRD-012,2024-06-06,1.0,19.99,Tarjeta Débito
TXN-01963,CLI-0126,PRD-021,2024-06-06,5.0,124.95,Transferencia
TXN-02171,CLI-0097,PRD-009,2024-06-06,4.0,299.96,Transferencia
TXN-02234,CLI-0013,PRD-007,2024-06-06,1.0,59.99,Tarjeta Débito
TXN-02230,CLI-0003,PRD-003,2024-06-06,3.0,89.97,Efectivo
TXN-00785,CLI-0014,PRD-021,2024-06-06,2.0,49.98,Tarjeta Crédito
TXN-02208,CLI-0159,PRD-017,2024-06-06,1.0,549.99,Tarjeta Débito
TXN-00856,CLI-0106,PRD-007,2024-06-06,1.0,59.99,Tarjeta Crédito
TXN-01343,CLI-0004,PRD-022,2024-06-06,2.0,179.98,Transferencia
TXN-01992,CLI-0069,PRD-010,2024-06-06,1.0,34.99,Tarjeta Crédito
TXN-00559,CLI-0052,PRD-010,2024-06-07,1.0,34.99,Tarjeta Crédito
TXN-00565,CLI-0111,PRD-002,2024-06-07,4.0,2799.96,Tarjeta Débito
TXN-02502,CLI-0177,PRD-018,2024-06-07,1.0,14.99,Transferencia
TXN-02754,CLI-0100,PRD-008,2024-06-07,1.0,39.99,Tarjeta Crédito
TXN-01956,CLI-0041,PRD-003,2024-06-07,1.0,29.99,Tarjeta Débito
TXN-01044,CLI-0067,PRD-011,2024-06-07,2.0,25.98,Tarjeta Crédito
TXN-02112,CLI-0079,PRD-020,2024-06-07,5.0,79.95,Tarjeta Débito
TXN-01187,CLI-0055,PRD-021,2024-06-07,1.0,24.99,Transferencia
TXN-02778,CLI-0195,PRD-003,2024-06-07,1.0,29.99,Efectivo
TXN-02061,CLI-0138,PRD-009,2024-06-07,5.0,374.95,PayPal
TXN-02121,CLI-0102,PRD-003,2024-06-07,1.0,29.99,Tarjeta Crédito
TXN-02188,CLI-0035,PRD-020,2024-06-07,1.0,15.99,Transferencia
TXN-02782,CLI-0065,PRD-020,2024-06-07,2.0,31.98,Tarjeta Crédito
TXN-02166,CLI-0003,PRD-011,2024-06-07,5.0,64.95,Tarjeta Crédito
TXN-01836,CLI-0069,PRD-007,2024-06-07,3.0,179.97,Tarjeta Débito
TXN-00282,CLI-0084,PRD-012,2024-06-08,1.0,19.99,Tarjeta Débito
TXN-00931,CLI-0157,PRD-004,2024-06-08,1.0,89.99,Tarjeta Crédito
TXN-01914,CLI-0133,PRD-007,2024-06-08,1.0,59.99,Efectivo
TXN-02653,CLI-0117,PRD-018,2024-06-08,4.0,59.96,PayPal
TXN-01018,CLI-0135,PRD-014,2024-06-08,1.0,34.99,Transferencia
TXN-00071,CLI-0110,PRD-005,2024-06-09,,1799.96,Transferencia
TXN-02144,CLI-0007,PRD-013,2024-06-09,3.0,134.97,Tarjeta Débito
TXN-02261,CLI-0008,PRD-007,2024-06-09,5.0,299.95,Efectivo
TXN-01321,CLI-0125,PRD-003,2024-06-10,1.0,29.99,Tarjeta Crédito
TXN-01872,CLI-0188,PRD-001,2024-06-10,1.0,1299.99,PayPal
TXN-00300,CLI-0071,PRD-010,2024-06-10,2.0,69.98,Transferencia
TXN-01461,CLI-0177,PRD-012,2024-06-10,2.0,39.98,Tarjeta Crédito
TXN-01768,CLI-0010,PRD-006,2024-06-10,5.0,1249.95,Transferencia
TXN-00571,CLI-0109,PRD-019,2024-06-10,5.0,549.95,Tarjeta Crédito
TXN-01406,CLI-0051,PRD-004,2024-06-10,2.0,179.98,PayPal
TXN-01058,CLI-0043,PRD-005,2024-06-10,1.0,449.99,PayPal
TXN-02902,CLI-0169,PRD-013,2024-06-11,3.0,134.97,Tarjeta Crédito
TXN-00508,CLI-0177,PRD-016,2024-06-11,1.0,299.99,PayPal
TXN-00483,CLI-0041,PRD-009,2024-06-11,1.0,74.99,Tarjeta Débito
TXN-00709,CLI-0035,PRD-003,2024-06-11,1.0,29.99,PayPal
TXN-00976,CLI-0192,PRD-021,2024-06-11,5.0,124.95,Efectivo
TXN-00893,CLI-0068,PRD-003,2024-06-11,1.0,29.99,Tarjeta Crédito
TXN-00869,CLI-0184,PRD-003,2024-06-11,1.0,29.99,Tarjeta Débito
TXN-00170,CLI-0181,PRD-013,2024-06-11,1.0,44.99,Tarjeta Débito
TXN-01320,CLI-0106,PRD-008,2024-06-12,4.0,159.96,Transferencia
TXN-01077,CLI-0191,PRD-008,2024-06-12,1.0,39.99,Tarjeta Débito
TXN-02536,CLI-0126,PRD-021,2024-06-12,2.0,49.98,Tarjeta Débito
TXN-00984,CLI-0181,PRD-001,2024-06-12,1.0,1299.99,Tarjeta Débito
TXN-01547,CLI-0168,PRD-009,2024-06-13,2.0,149.98,Transferencia
TXN-02832,CLI-0027,PRD-003,2024-06-13,2.0,59.98,Tarjeta Crédito
TXN-01233,CLI-0154,PRD-002,2024-06-13,4.0,2799.96,PayPal
TXN-01585,CLI-0181,PRD-005,2024-06-13,1.0,449.99,Efectivo
TXN-00379,CLI-0118,PRD-014,2024-06-13,2.0,69.98,Tarjeta Crédito
TXN-02510,CLI-0064,PRD-006,2024-06-13,3.0,749.97,Tarjeta Crédito
TXN-01666,CLI-0043,PRD-016,2024-06-13,4.0,1199.96,Tarjeta Crédito
TXN-00527,CLI-0089,PRD-007,2024-06-13,2.0,119.98,PayPal
TXN-00412,CLI-0087,PRD-001,2024-06-13,2.0,2599.98,Tarjeta Débito
TXN-02229,CLI-0165,PRD-003,2024-06-13,2.0,59.98,Tarjeta Crédito
TXN-00277,CLI-0147,PRD-021,2024-06-14,2.0,49.98,Tarjeta Débito
TXN-02055,CLI-0005,PRD-009,2024-06-14,1.0,74.99,PayPal
TXN-01277,CLI-0022,PRD-004,2024-06-14,4.0,359.96,Tarjeta Crédito
TXN-00389,CLI-0082,PRD-005,2024-06-14,2.0,899.98,PayPal
TXN-00608,CLI-0031,PRD-004,2024-06-14,3.0,269.97,PayPal
TXN-01584,CLI-0068,PRD-009,2024-06-14,2.0,149.98,PayPal
TXN-01812,CLI-0198,PRD-008,2024-06-14,1.0,39.99,Tarjeta Débito
TXN-01916,CLI-0158,PRD-018,2024-06-14,1.0,14.99,Tarjeta Crédito
TXN-02793,CLI-0027,PRD-006,2024-06-14,3.0,749.97,Efectivo
TXN-00352,CLI-0006,PRD-001,2024-06-14,5.0,6499.95,Tarjeta Crédito
TXN-00796,CLI-0085,PRD-003,2024-06-14,2.0,59.98,Transferencia
TXN-01983,CLI-0013,PRD-020,2024-06-14,2.0,31.98,PayPal
TXN-01234,CLI-0002,PRD-025,2024-06-14,2.0,19.98,Transferencia
TXN-02820,CLI-0167,PRD-019,2024-06-15,1.0,109.99,Tarjeta Crédito
TXN-02566,CLI-0096,PRD-003,2024-06-15,2.0,59.98,PayPal
TXN-00723,CLI-0117,PRD-015,2024-06-15,2.0,799.98,Tarjeta Crédito
TXN-00421,CLI-0072,PRD-008,2024-06-15,5.0,199.95,Transferencia
TXN-00803,CLI-0128,PRD-016,2024-06-15,3.0,899.97,Tarjeta Crédito
TXN-02686,CLI-0072,PRD-003,2024-06-16,5.0,149.95,Tarjeta Crédito
TXN-02040,CLI-0057,PRD-007,2024-06-17,1.0,59.99,Efectivo
TXN-02413,CLI-0022,PRD-002,2024-06-17,4.0,2799.96,Tarjeta Crédito
TXN-01338,CLI-0190,PRD-001,2024-06-17,1.0,1299.99,PayPal
TXN-02775,CLI-0115,PRD-003,2024-06-17,2.0,59.98,PayPal
TXN-02332,CLI-0150,PRD-005,2024-06-17,1.0,449.99,Tarjeta Débito
TXN-00047,CLI-0154,PRD-007,2024-06-17,3.0,179.97,Tarjeta Débito
TXN-02964,CLI-0016,PRD-003,2024-06-17,1.0,29.99,PayPal
TXN-00072,CLI-0122,PRD-007,2024-06-17,1.0,59.99,Tarjeta Crédito
TXN-02480,CLI-0137,PRD-003,2024-06-17,3.0,89.97,Tarjeta Crédito
TXN-00701,CLI-0137,PRD-011,2024-06-17,3.0,38.97,Tarjeta Crédito
TXN-02401,CLI-0112,PRD-011,2024-06-17,4.0,51.96,Transferencia
TXN-01083,CLI-0032,PRD-009,2024-06-17,,74.99,Tarjeta Crédito
TXN-00374,CLI-0147,PRD-012,2024-06-17,1.0,19.99,Tarjeta Crédito
TXN-01127,CLI-0050,PRD-010,2024-06-17,1.0,34.99,Tarjeta Débito
TXN-00114,CLI-0185,PRD-003,2024-06-18,1.0,29.99,Tarjeta Crédito
TXN-02539,CLI-0114,PRD-007,2024-06-18,4.0,239.96,Tarjeta Débito
TXN-01889,CLI-0124,PRD-003,2024-06-18,3.0,89.97,Tarjeta Crédito
TXN-01904,CLI-0071,PRD-007,2024-06-18,2.0,119.98,Efectivo
TXN-01937,CLI-0140,PRD-018,2024-06-18,4.0,59.96,PayPal
TXN-02988,CLI-0055,PRD-002,2024-06-18,1.0,699.99,Tarjeta Crédito
TXN-02893,CLI-0137,PRD-011,2024-06-18,1.0,12.99,PayPal
TXN-02305,CLI-0027,PRD-019,2024-06-18,1.0,109.99,PayPal
TXN-00285,CLI-0179,PRD-009,2024-06-18,2.0,149.98,Transferencia
TXN-02588,CLI-0126,PRD-011,2024-06-18,1.0,12.99,Efectivo
TXN-01177,CLI-0019,PRD-016,2024-06-18,5.0,1499.95,Tarjeta Crédito
TXN-00418,CLI-0188,PRD-010,2024-06-18,5.0,174.95,Tarjeta Crédito
TXN-02073,CLI-0191,PRD-012,2024-06-18,3.0,59.97,PayPal
TXN-00506,CLI-0153,PRD-018,2024-06-18,2.0,29.98,Transferencia
TXN-02739,CLI-0129,PRD-007,2024-06-19,3.0,179.97,Tarjeta Crédito
TXN-01619,CLI-0171,PRD-002,2024-06-19,4.0,2799.96,Tarjeta Crédito
TXN-01473,CLI-0147,PRD-006,2024-06-19,1.0,249.99,Tarjeta Débito
TXN-02233,CLI-0095,PRD-010,2024-06-19,2.0,69.98,Tarjeta Débito
TXN-02179,CLI-0066,PRD-003,2024-06-19,2.0,59.98,Tarjeta Crédito
TXN-00906,CLI-0184,PRD-018,2024-06-19,1.0,14.99,Efectivo
TXN-01372,CLI-0124,PRD-001,2024-06-19,1.0,1299.99,Tarjeta Débito
TXN-01188,CLI-0154,PRD-010,2024-06-20,1.0,34.99,Tarjeta Crédito
TXN-00720,CLI-0123,PRD-018,2024-06-20,2.0,29.98,PayPal
TXN-01284,CLI-0071,PRD-011,2024-06-20,1.0,12.99,PayPal
TXN-00027,CLI-0134,PRD-003,2024-06-20,1.0,29.99,Tarjeta Crédito
TXN-02253,CLI-0064,PRD-016,2024-06-20,1.0,299.99,Tarjeta Crédito
TXN-02288,CLI-0159,PRD-008,2024-06-20,4.0,159.96,Tarjeta Crédito
TXN-00967,CLI-0123,PRD-004,2024-06-20,1.0,89.99,Tarjeta Crédito
TXN-01210,CLI-0186,PRD-008,2024-06-20,3.0,119.97,Tarjeta Crédito
TXN-02530,CLI-0069,PRD-004,2024-06-21,1.0,89.99,Tarjeta Débito
TXN-00086,CLI-0164,PRD-007,2024-06-21,5.0,299.95,Tarjeta Crédito
TXN-02609,CLI-0181,PRD-012,2024-06-21,1.0,19.99,Tarjeta Crédito
TXN-01765,CLI-0036,PRD-003,2024-06-21,1.0,29.99,Tarjeta Crédito
TXN-00636,CLI-0105,PRD-003,2024-06-21,2.0,59.98,Tarjeta Débito
TXN-00954,CLI-0114,PRD-008,2024-06-21,1.0,39.99,Tarjeta Débito
TXN-01076,CLI-0115,PRD-012,2024-06-21,1.0,19.99,Tarjeta Crédito
TXN-00098,CLI-0110,PRD-022,2024-06-21,1.0,89.99,Tarjeta Crédito
TXN-01061,CLI-0001,PRD-019,2024-06-21,1.0,109.99,PayPal
TXN-00756,CLI-0015,PRD-014,2024-06-21,2.0,69.98,Transferencia
TXN-00874,CLI-0039,PRD-006,2024-06-21,4.0,999.96,Tarjeta Crédito
TXN-02013,CLI-0155,PRD-009,2024-06-21,1.0,74.99,Transferencia
TXN-02422,CLI-0036,PRD-012,2024-06-21,2.0,39.98,Tarjeta Débito
TXN-00301,CLI-0102,PRD-017,2024-06-21,4.0,2199.96,Tarjeta Débito
TXN-02769,CLI-0064,PRD-012,2024-06-21,5.0,99.95,Tarjeta Débito
TXN-02894,CLI-0128,PRD-003,2024-06-21,3.0,89.97,Tarjeta Crédito
TXN-01932,CLI-0088,PRD-017,2024-06-22,2.0,1099.98,Tarjeta Débito
TXN-02394,CLI-0032,PRD-005,2024-06-22,3.0,1349.97,Efectivo
TXN-02830,CLI-0130,PRD-008,2024-06-22,5.0,199.95,Tarjeta Crédito
TXN-01229,CLI-0063,PRD-011,2024-06-22,3.0,38.97,Tarjeta Crédito
TXN-02199,CLI-0130,PRD-001,2024-06-22,1.0,1299.99,Tarjeta Crédito
